"","CDS","Name","Subgroup","Year","NumCohort","NumGrad","GradRate"
"14209","19647330000000","Los Angeles Unified","White",3,3088,2185,0.7076
"14210","19647740000000","Lynwood Unified","All",3,1267,901,0.7111
"14211","19647740000000","Lynwood Unified","Asian",3,NA,NA,1
"14212","19647740000000","Lynwood Unified","Black",3,97,63,0.6495
"14213","19647740000000","Lynwood Unified","EL",3,432,247,0.5718
"14214","19647740000000","Lynwood Unified","FEM",3,604,475,0.7864
"14215","19647740000000","Lynwood Unified","Latino",3,1163,834,0.7171
"14216","19647740000000","Lynwood Unified","MAL",3,663,426,0.6425
"14217","19647740000000","Lynwood Unified","MIG",3,11,NA,0.9091
"14218","19647740000000","Lynwood Unified","SD",3,1179,851,0.7218
"14219","19647740000000","Lynwood Unified","SE",3,62,45,0.7258
"14220","19647740000000","Lynwood Unified","White",3,NA,NA,1
"14221","19647900000000","Monrovia Unified","All",3,520,444,0.8538
"14222","19647900000000","Monrovia Unified","Asian",3,21,18,0.8571
"14223","19647900000000","Monrovia Unified","Black",3,56,48,0.8571
"14224","19647900000000","Monrovia Unified","EL",3,49,27,0.551
"14225","19647900000000","Monrovia Unified","FEM",3,265,240,0.9057
"14226","19647900000000","Monrovia Unified","Latino",3,277,231,0.8339
"14227","19647900000000","Monrovia Unified","MAL",3,255,204,0.8
"14228","19647900000000","Monrovia Unified","SD",3,353,303,0.8584
"14229","19647900000000","Monrovia Unified","SE",3,42,25,0.5952
"14230","19647900000000","Monrovia Unified","White",3,145,129,0.8897
"14231","19648080000000","Montebello Unified","All",3,2599,2068,0.7957
"14232","19648080000000","Montebello Unified","Asian",3,72,70,0.9722
"14233","19648080000000","Montebello Unified","Black",3,NA,NA,1
"14234","19648080000000","Montebello Unified","EL",3,667,402,0.6027
"14235","19648080000000","Montebello Unified","FEM",3,1323,1093,0.8262
"14236","19648080000000","Montebello Unified","Latino",3,2438,1921,0.7879
"14237","19648080000000","Montebello Unified","MAL",3,1276,975,0.7641
"14238","19648080000000","Montebello Unified","MIG",3,NA,NA,0.5
"14239","19648080000000","Montebello Unified","SD",3,2410,1915,0.7946
"14240","19648080000000","Montebello Unified","SE",3,244,159,0.6516
"14241","19648080000000","Montebello Unified","White",3,59,52,0.8814
"14242","19648400000000","Norwalk-La Mirada Unified","All",3,1492,1379,0.9243
"14243","19648400000000","Norwalk-La Mirada Unified","Asian",3,51,48,0.9412
"14244","19648400000000","Norwalk-La Mirada Unified","Black",3,46,44,0.9565
"14245","19648400000000","Norwalk-La Mirada Unified","EL",3,248,211,0.8508
"14246","19648400000000","Norwalk-La Mirada Unified","FEM",3,752,707,0.9402
"14247","19648400000000","Norwalk-La Mirada Unified","Latino",3,1157,1061,0.917
"14248","19648400000000","Norwalk-La Mirada Unified","MAL",3,740,672,0.9081
"14249","19648400000000","Norwalk-La Mirada Unified","MIG",3,70,63,0.9
"14250","19648400000000","Norwalk-La Mirada Unified","SD",3,1102,999,0.9065
"14251","19648400000000","Norwalk-La Mirada Unified","SE",3,174,133,0.7644
"14252","19648400000000","Norwalk-La Mirada Unified","White",3,167,160,0.9581
"14253","19648650000000","Palos Verdes Peninsula Unified","All",3,1059,1039,0.9811
"14254","19648650000000","Palos Verdes Peninsula Unified","Asian",3,315,309,0.981
"14255","19648650000000","Palos Verdes Peninsula Unified","Black",3,26,25,0.9615
"14256","19648650000000","Palos Verdes Peninsula Unified","EL",3,71,68,0.9577
"14257","19648650000000","Palos Verdes Peninsula Unified","FEM",3,521,513,0.9846
"14258","19648650000000","Palos Verdes Peninsula Unified","Latino",3,94,92,0.9787
"14259","19648650000000","Palos Verdes Peninsula Unified","MAL",3,538,526,0.9777
"14260","19648650000000","Palos Verdes Peninsula Unified","SD",3,60,56,0.9333
"14261","19648650000000","Palos Verdes Peninsula Unified","SE",3,118,103,0.8729
"14262","19648650000000","Palos Verdes Peninsula Unified","White",3,575,564,0.9809
"14263","19648730000000","Paramount Unified","All",3,1265,990,0.7826
"14264","19648730000000","Paramount Unified","Asian",3,13,11,0.8462
"14265","19648730000000","Paramount Unified","Black",3,135,97,0.7185
"14266","19648730000000","Paramount Unified","EL",3,407,267,0.656
"14267","19648730000000","Paramount Unified","FEM",3,630,538,0.854
"14268","19648730000000","Paramount Unified","Latino",3,1073,849,0.7912
"14269","19648730000000","Paramount Unified","MAL",3,635,452,0.7118
"14270","19648730000000","Paramount Unified","MIG",3,NA,NA,0
"14271","19648730000000","Paramount Unified","SD",3,1216,961,0.7903
"14272","19648730000000","Paramount Unified","SE",3,110,64,0.5818
"14273","19648730000000","Paramount Unified","White",3,26,21,0.8077
"14274","19648810000000","Pasadena Unified","All",3,1391,1097,0.7886
"14275","19648810000000","Pasadena Unified","Asian",3,28,22,0.7857
"14276","19648810000000","Pasadena Unified","Black",3,284,218,0.7676
"14277","19648810000000","Pasadena Unified","EL",3,220,116,0.5273
"14278","19648810000000","Pasadena Unified","FEM",3,699,587,0.8398
"14279","19648810000000","Pasadena Unified","Latino",3,803,628,0.7821
"14280","19648810000000","Pasadena Unified","MAL",3,692,510,0.737
"14281","19648810000000","Pasadena Unified","SD",3,1303,1036,0.7951
"14282","19648810000000","Pasadena Unified","SE",3,159,102,0.6415
"14283","19648810000000","Pasadena Unified","White",3,179,154,0.8603
"14284","19649070000000","Pomona Unified","All",3,1897,1471,0.7754
"14285","19649070000000","Pomona Unified","Asian",3,107,97,0.9065
"14286","19649070000000","Pomona Unified","Black",3,139,114,0.8201
"14287","19649070000000","Pomona Unified","EL",3,669,433,0.6472
"14288","19649070000000","Pomona Unified","FEM",3,972,778,0.8004
"14289","19649070000000","Pomona Unified","Latino",3,1489,1126,0.7562
"14290","19649070000000","Pomona Unified","MAL",3,925,693,0.7492
"14291","19649070000000","Pomona Unified","MIG",3,NA,NA,0.9
"14292","19649070000000","Pomona Unified","SD",3,1508,1175,0.7792
"14293","19649070000000","Pomona Unified","SE",3,217,134,0.6175
"14294","19649070000000","Pomona Unified","White",3,94,77,0.8191
"14295","19649640000000","San Marino Unified","All",3,263,261,0.9924
"14296","19649640000000","San Marino Unified","Asian",3,147,146,0.9932
"14297","19649640000000","San Marino Unified","Black",3,NA,NA,1
"14298","19649640000000","San Marino Unified","EL",3,14,13,0.9286
"14299","19649640000000","San Marino Unified","FEM",3,127,127,1
"14300","19649640000000","San Marino Unified","Latino",3,22,21,0.9545
"14301","19649640000000","San Marino Unified","MAL",3,136,134,0.9853
"14302","19649640000000","San Marino Unified","SD",3,13,12,0.9231
"14303","19649640000000","San Marino Unified","SE",3,19,17,0.8947
"14304","19649640000000","San Marino Unified","White",3,80,80,1
"14305","19649800000000","Santa Monica-Malibu Unified","All",3,970,887,0.9144
"14306","19649800000000","Santa Monica-Malibu Unified","Asian",3,57,56,0.9825
"14307","19649800000000","Santa Monica-Malibu Unified","Black",3,83,71,0.8554
"14308","19649800000000","Santa Monica-Malibu Unified","EL",3,88,74,0.8409
"14309","19649800000000","Santa Monica-Malibu Unified","FEM",3,489,449,0.9182
"14310","19649800000000","Santa Monica-Malibu Unified","Latino",3,314,276,0.879
"14311","19649800000000","Santa Monica-Malibu Unified","MAL",3,481,438,0.9106
"14312","19649800000000","Santa Monica-Malibu Unified","SD",3,336,295,0.878
"14313","19649800000000","Santa Monica-Malibu Unified","SE",3,102,81,0.7941
"14314","19649800000000","Santa Monica-Malibu Unified","White",3,450,419,0.9311
"14315","19650290000000","South Pasadena Unified","All",3,376,360,0.9574
"14316","19650290000000","South Pasadena Unified","Asian",3,164,157,0.9573
"14317","19650290000000","South Pasadena Unified","Black",3,11,NA,0.9091
"14318","19650290000000","South Pasadena Unified","EL",3,29,24,0.8276
"14319","19650290000000","South Pasadena Unified","FEM",3,182,180,0.989
"14320","19650290000000","South Pasadena Unified","Latino",3,69,64,0.9275
"14321","19650290000000","South Pasadena Unified","MAL",3,194,180,0.9278
"14322","19650290000000","South Pasadena Unified","SD",3,80,73,0.9125
"14323","19650290000000","South Pasadena Unified","SE",3,34,32,0.9412
"14324","19650290000000","South Pasadena Unified","White",3,119,116,0.9748
"14325","19650520000000","Temple City Unified","All",3,524,497,0.9485
"14326","19650520000000","Temple City Unified","Asian",3,339,324,0.9558
"14327","19650520000000","Temple City Unified","Black",3,NA,NA,0.6667
"14328","19650520000000","Temple City Unified","EL",3,83,69,0.8313
"14329","19650520000000","Temple City Unified","FEM",3,253,243,0.9605
"14330","19650520000000","Temple City Unified","Latino",3,87,82,0.9425
"14331","19650520000000","Temple City Unified","MAL",3,271,254,0.9373
"14332","19650520000000","Temple City Unified","SD",3,259,238,0.9189
"14333","19650520000000","Temple City Unified","SE",3,47,41,0.8723
"14334","19650520000000","Temple City Unified","White",3,80,76,0.95
"14335","19650600000000","Torrance Unified","All",3,2196,2092,0.9526
"14336","19650600000000","Torrance Unified","Asian",3,706,675,0.9561
"14337","19650600000000","Torrance Unified","Black",3,76,67,0.8816
"14338","19650600000000","Torrance Unified","EL",3,238,209,0.8782
"14339","19650600000000","Torrance Unified","FEM",3,1079,1042,0.9657
"14340","19650600000000","Torrance Unified","Latino",3,495,462,0.9333
"14341","19650600000000","Torrance Unified","MAL",3,1117,1050,0.94
"14342","19650600000000","Torrance Unified","MIG",3,NA,NA,1
"14343","19650600000000","Torrance Unified","SD",3,668,622,0.9311
"14344","19650600000000","Torrance Unified","SE",3,263,216,0.8213
"14345","19650600000000","Torrance Unified","White",3,675,648,0.96
"14346","19650940000000","West Covina Unified","All",3,758,721,0.9512
"14347","19650940000000","West Covina Unified","Asian",3,86,86,1
"14348","19650940000000","West Covina Unified","Black",3,38,35,0.9211
"14349","19650940000000","West Covina Unified","EL",3,86,78,0.907
"14350","19650940000000","West Covina Unified","FEM",3,401,390,0.9726
"14351","19650940000000","West Covina Unified","Latino",3,530,501,0.9453
"14352","19650940000000","West Covina Unified","MAL",3,357,331,0.9272
"14353","19650940000000","West Covina Unified","MIG",3,NA,NA,1
"14354","19650940000000","West Covina Unified","SD",3,591,555,0.9391
"14355","19650940000000","West Covina Unified","SE",3,50,40,0.8
"14356","19650940000000","West Covina Unified","White",3,52,49,0.9423
"14357","19651280000000","Whittier Union High","All",3,3084,2726,0.8839
"14358","19651280000000","Whittier Union High","Asian",3,39,37,0.9487
"14359","19651280000000","Whittier Union High","Black",3,47,44,0.9362
"14360","19651280000000","Whittier Union High","EL",3,428,338,0.7897
"14361","19651280000000","Whittier Union High","FEM",3,1565,1404,0.8971
"14362","19651280000000","Whittier Union High","Latino",3,2600,2286,0.8792
"14363","19651280000000","Whittier Union High","MAL",3,1519,1322,0.8703
"14364","19651280000000","Whittier Union High","MIG",3,31,28,0.9032
"14365","19651280000000","Whittier Union High","SD",3,2305,2000,0.8677
"14366","19651280000000","Whittier Union High","SE",3,250,173,0.692
"14367","19651280000000","Whittier Union High","White",3,351,317,0.9031
"14368","19651360000000","William S. Hart Union High","All",3,3856,3585,0.9297
"14369","19651360000000","William S. Hart Union High","Asian",3,309,301,0.9741
"14370","19651360000000","William S. Hart Union High","Black",3,178,160,0.8989
"14371","19651360000000","William S. Hart Union High","EL",3,357,282,0.7899
"14372","19651360000000","William S. Hart Union High","FEM",3,1851,1762,0.9519
"14373","19651360000000","William S. Hart Union High","Latino",3,1110,975,0.8784
"14374","19651360000000","William S. Hart Union High","MAL",3,2005,1823,0.9092
"14375","19651360000000","William S. Hart Union High","SD",3,1421,1256,0.8839
"14376","19651360000000","William S. Hart Union High","SE",3,1639,1494,0.9115
"14377","19651360000000","William S. Hart Union High","White",3,2010,1907,0.9488
"14378","19734370000000","Compton Unified","All",3,1676,963,0.5746
"14379","19734370000000","Compton Unified","Black",3,435,244,0.5609
"14380","19734370000000","Compton Unified","EL",3,694,315,0.4539
"14381","19734370000000","Compton Unified","FEM",3,850,530,0.6235
"14382","19734370000000","Compton Unified","Latino",3,1224,710,0.5801
"14383","19734370000000","Compton Unified","MAL",3,826,433,0.5242
"14384","19734370000000","Compton Unified","MIG",3,NA,NA,0
"14385","19734370000000","Compton Unified","SD",3,1415,836,0.5908
"14386","19734370000000","Compton Unified","SE",3,194,61,0.3144
"14387","19734370000000","Compton Unified","White",3,NA,NA,0.5
"14388","19734450000000","Hacienda la Puente Unified","All",3,1656,1486,0.8973
"14389","19734450000000","Hacienda la Puente Unified","Asian",3,280,263,0.9393
"14390","19734450000000","Hacienda la Puente Unified","Black",3,20,17,0.85
"14391","19734450000000","Hacienda la Puente Unified","EL",3,291,222,0.7629
"14392","19734450000000","Hacienda la Puente Unified","FEM",3,830,781,0.941
"14393","19734450000000","Hacienda la Puente Unified","Latino",3,1207,1067,0.884
"14394","19734450000000","Hacienda la Puente Unified","MAL",3,826,705,0.8535
"14395","19734450000000","Hacienda la Puente Unified","MIG",3,21,18,0.8571
"14396","19734450000000","Hacienda la Puente Unified","SD",3,1202,1057,0.8794
"14397","19734450000000","Hacienda la Puente Unified","SE",3,151,103,0.6821
"14398","19734450000000","Hacienda la Puente Unified","White",3,99,91,0.9192
"14399","19734520000000","Rowland Unified","All",3,1236,1039,0.8406
"14400","19734520000000","Rowland Unified","Asian",3,314,284,0.9045
"14401","19734520000000","Rowland Unified","Black",3,35,33,0.9429
"14402","19734520000000","Rowland Unified","EL",3,340,241,0.7088
"14403","19734520000000","Rowland Unified","FEM",3,623,529,0.8491
"14404","19734520000000","Rowland Unified","Latino",3,716,573,0.8003
"14405","19734520000000","Rowland Unified","MAL",3,613,510,0.832
"14406","19734520000000","Rowland Unified","MIG",3,NA,NA,0.8
"14407","19734520000000","Rowland Unified","SD",3,886,726,0.8194
"14408","19734520000000","Rowland Unified","SE",3,124,82,0.6613
"14409","19734520000000","Rowland Unified","White",3,57,48,0.8421
"14410","19734600000000","Walnut Valley Unified","All",3,1548,1515,0.9787
"14411","19734600000000","Walnut Valley Unified","Asian",3,889,873,0.982
"14412","19734600000000","Walnut Valley Unified","Black",3,47,45,0.9574
"14413","19734600000000","Walnut Valley Unified","EL",3,136,123,0.9044
"14414","19734600000000","Walnut Valley Unified","FEM",3,743,732,0.9852
"14415","19734600000000","Walnut Valley Unified","Latino",3,310,302,0.9742
"14416","19734600000000","Walnut Valley Unified","MAL",3,805,783,0.9727
"14417","19734600000000","Walnut Valley Unified","SD",3,273,262,0.9597
"14418","19734600000000","Walnut Valley Unified","SE",3,89,83,0.9326
"14419","19734600000000","Walnut Valley Unified","White",3,191,186,0.9738
"14420","19752910000000","San Gabriel Unified","All",3,489,436,0.8916
"14421","19752910000000","San Gabriel Unified","Asian",3,259,231,0.8919
"14422","19752910000000","San Gabriel Unified","Black",3,NA,NA,0.5
"14423","19752910000000","San Gabriel Unified","EL",3,152,118,0.7763
"14424","19752910000000","San Gabriel Unified","FEM",3,238,215,0.9034
"14425","19752910000000","San Gabriel Unified","Latino",3,187,165,0.8824
"14426","19752910000000","San Gabriel Unified","MAL",3,251,221,0.8805
"14427","19752910000000","San Gabriel Unified","MIG",3,NA,NA,1
"14428","19752910000000","San Gabriel Unified","SD",3,340,299,0.8794
"14429","19752910000000","San Gabriel Unified","SE",3,20,15,0.75
"14430","19752910000000","San Gabriel Unified","White",3,22,22,1
"14431","19753090000000","Acton-Agua Dulce Unified","All",3,166,134,0.8072
"14432","19753090000000","Acton-Agua Dulce Unified","Asian",3,NA,NA,1
"14433","19753090000000","Acton-Agua Dulce Unified","Black",3,11,NA,0.1818
"14434","19753090000000","Acton-Agua Dulce Unified","EL",3,NA,NA,0.5
"14435","19753090000000","Acton-Agua Dulce Unified","FEM",3,77,62,0.8052
"14436","19753090000000","Acton-Agua Dulce Unified","Latino",3,43,30,0.6977
"14437","19753090000000","Acton-Agua Dulce Unified","MAL",3,89,72,0.809
"14438","19753090000000","Acton-Agua Dulce Unified","MIG",3,NA,NA,0
"14439","19753090000000","Acton-Agua Dulce Unified","SD",3,69,43,0.6232
"14440","19753090000000","Acton-Agua Dulce Unified","SE",3,29,25,0.8621
"14441","19753090000000","Acton-Agua Dulce Unified","White",3,107,97,0.9065
"14442","19753330000000","Manhattan Beach Unified","All",3,591,575,0.9729
"14443","19753330000000","Manhattan Beach Unified","Asian",3,52,49,0.9423
"14444","19753330000000","Manhattan Beach Unified","Black",3,31,29,0.9355
"14445","19753330000000","Manhattan Beach Unified","EL",3,NA,NA,0.875
"14446","19753330000000","Manhattan Beach Unified","FEM",3,279,271,0.9713
"14447","19753330000000","Manhattan Beach Unified","Latino",3,112,109,0.9732
"14448","19753330000000","Manhattan Beach Unified","MAL",3,312,304,0.9744
"14449","19753330000000","Manhattan Beach Unified","SD",3,60,57,0.95
"14450","19753330000000","Manhattan Beach Unified","SE",3,46,40,0.8696
"14451","19753330000000","Manhattan Beach Unified","White",3,325,317,0.9754
"14452","19753410000000","Redondo Beach Unified","All",3,660,605,0.9167
"14453","19753410000000","Redondo Beach Unified","Asian",3,59,56,0.9492
"14454","19753410000000","Redondo Beach Unified","Black",3,49,46,0.9388
"14455","19753410000000","Redondo Beach Unified","EL",3,49,44,0.898
"14456","19753410000000","Redondo Beach Unified","FEM",3,298,273,0.9161
"14457","19753410000000","Redondo Beach Unified","Latino",3,181,171,0.9448
"14458","19753410000000","Redondo Beach Unified","MAL",3,362,332,0.9171
"14459","19753410000000","Redondo Beach Unified","SD",3,205,183,0.8927
"14460","19753410000000","Redondo Beach Unified","SE",3,87,79,0.908
"14461","19753410000000","Redondo Beach Unified","White",3,340,302,0.8882
"14462","19757130000000","Alhambra Unified","All",3,1935,1772,0.9158
"14463","19757130000000","Alhambra Unified","Asian",3,1113,1041,0.9353
"14464","19757130000000","Alhambra Unified","Black",3,12,12,1
"14465","19757130000000","Alhambra Unified","EL",3,576,467,0.8108
"14466","19757130000000","Alhambra Unified","FEM",3,988,920,0.9312
"14467","19757130000000","Alhambra Unified","Latino",3,727,644,0.8858
"14468","19757130000000","Alhambra Unified","MAL",3,947,852,0.8997
"14469","19757130000000","Alhambra Unified","MIG",3,32,28,0.875
"14470","19757130000000","Alhambra Unified","SD",3,1608,1465,0.9111
"14471","19757130000000","Alhambra Unified","SE",3,154,115,0.7468
"14472","19757130000000","Alhambra Unified","White",3,37,32,0.8649
"14473","20652010000000","Chowchilla Union High","All",3,226,194,0.8584
"14474","20652010000000","Chowchilla Union High","Asian",3,NA,NA,1
"14475","20652010000000","Chowchilla Union High","Black",3,NA,NA,0.75
"14476","20652010000000","Chowchilla Union High","EL",3,55,44,0.8
"14477","20652010000000","Chowchilla Union High","FEM",3,107,101,0.9439
"14478","20652010000000","Chowchilla Union High","Latino",3,134,114,0.8507
"14479","20652010000000","Chowchilla Union High","MAL",3,119,93,0.7815
"14480","20652010000000","Chowchilla Union High","MIG",3,15,12,0.8
"14481","20652010000000","Chowchilla Union High","SD",3,177,147,0.8305
"14482","20652010000000","Chowchilla Union High","SE",3,19,15,0.7895
"14483","20652010000000","Chowchilla Union High","White",3,75,66,0.88
"14484","20652430000000","Madera Unified","All",3,1174,1009,0.8595
"14485","20652430000000","Madera Unified","Asian",3,15,14,0.9333
"14486","20652430000000","Madera Unified","Black",3,37,29,0.7838
"14487","20652430000000","Madera Unified","EL",3,379,292,0.7704
"14488","20652430000000","Madera Unified","FEM",3,585,510,0.8718
"14489","20652430000000","Madera Unified","Latino",3,955,818,0.8565
"14490","20652430000000","Madera Unified","MAL",3,589,499,0.8472
"14491","20652430000000","Madera Unified","MIG",3,115,90,0.7826
"14492","20652430000000","Madera Unified","SD",3,965,813,0.8425
"14493","20652430000000","Madera Unified","SE",3,155,113,0.729
"14494","20652430000000","Madera Unified","White",3,154,138,0.8961
"14495","20755800000000","Golden Valley Unified","All",3,146,123,0.8425
"14496","20755800000000","Golden Valley Unified","Asian",3,NA,NA,1
"14497","20755800000000","Golden Valley Unified","EL",3,12,NA,0.4167
"14498","20755800000000","Golden Valley Unified","FEM",3,75,63,0.84
"14499","20755800000000","Golden Valley Unified","Latino",3,44,28,0.6364
"14500","20755800000000","Golden Valley Unified","MAL",3,71,60,0.8451
"14501","20755800000000","Golden Valley Unified","SD",3,59,42,0.7119
"14502","20755800000000","Golden Valley Unified","SE",3,11,NA,0.6364
"14503","20755800000000","Golden Valley Unified","White",3,98,91,0.9286
"14504","20756060000000","Chawanakee Unified","All",3,88,78,0.8864
"14505","20756060000000","Chawanakee Unified","FEM",3,45,39,0.8667
"14506","20756060000000","Chawanakee Unified","Latino",3,12,NA,0.75
"14507","20756060000000","Chawanakee Unified","MAL",3,43,39,0.907
"14508","20756060000000","Chawanakee Unified","SD",3,39,31,0.7949
"14509","20756060000000","Chawanakee Unified","SE",3,NA,NA,1
"14510","20756060000000","Chawanakee Unified","White",3,61,57,0.9344
"14511","20764140000000","Yosemite Unified","All",3,268,240,0.8955
"14512","20764140000000","Yosemite Unified","Asian",3,NA,NA,0.6667
"14513","20764140000000","Yosemite Unified","Black",3,NA,NA,0
"14514","20764140000000","Yosemite Unified","EL",3,NA,NA,0.6667
"14515","20764140000000","Yosemite Unified","FEM",3,131,119,0.9084
"14516","20764140000000","Yosemite Unified","Latino",3,34,31,0.9118
"14517","20764140000000","Yosemite Unified","MAL",3,137,121,0.8832
"14518","20764140000000","Yosemite Unified","SD",3,126,107,0.8492
"14519","20764140000000","Yosemite Unified","SE",3,24,17,0.7083
"14520","20764140000000","Yosemite Unified","White",3,203,182,0.8966
"14521","21654170000000","Novato Unified","All",3,587,535,0.9114
"14522","21654170000000","Novato Unified","Asian",3,29,28,0.9655
"14523","21654170000000","Novato Unified","Black",3,21,12,0.5714
"14524","21654170000000","Novato Unified","EL",3,51,30,0.5882
"14525","21654170000000","Novato Unified","FEM",3,297,277,0.9327
"14526","21654170000000","Novato Unified","Latino",3,150,124,0.8267
"14527","21654170000000","Novato Unified","MAL",3,290,258,0.8897
"14528","21654170000000","Novato Unified","SD",3,194,158,0.8144
"14529","21654170000000","Novato Unified","SE",3,61,47,0.7705
"14530","21654170000000","Novato Unified","White",3,333,320,0.961
"14531","21654660000000","San Rafael City High","All",3,491,435,0.8859
"14532","21654660000000","San Rafael City High","Asian",3,36,36,1
"14533","21654660000000","San Rafael City High","Black",3,13,NA,0.7692
"14534","21654660000000","San Rafael City High","EL",3,107,74,0.6916
"14535","21654660000000","San Rafael City High","FEM",3,237,215,0.9072
"14536","21654660000000","San Rafael City High","Latino",3,216,179,0.8287
"14537","21654660000000","San Rafael City High","MAL",3,254,220,0.8661
"14538","21654660000000","San Rafael City High","SD",3,255,211,0.8275
"14539","21654660000000","San Rafael City High","SE",3,68,63,0.9265
"14540","21654660000000","San Rafael City High","White",3,200,188,0.94
"14541","21654820000000","Tamalpais Union High","All",3,949,922,0.9715
"14542","21654820000000","Tamalpais Union High","Asian",3,61,57,0.9344
"14543","21654820000000","Tamalpais Union High","Black",3,26,23,0.8846
"14544","21654820000000","Tamalpais Union High","EL",3,22,19,0.8636
"14545","21654820000000","Tamalpais Union High","FEM",3,469,459,0.9787
"14546","21654820000000","Tamalpais Union High","Latino",3,70,66,0.9429
"14547","21654820000000","Tamalpais Union High","MAL",3,480,463,0.9646
"14548","21654820000000","Tamalpais Union High","SD",3,136,128,0.9412
"14549","21654820000000","Tamalpais Union High","SE",3,79,70,0.8861
"14550","21654820000000","Tamalpais Union High","White",3,725,713,0.9834
"14551","21733610000000","Shoreline Unified","All",3,45,40,0.8889
"14552","21733610000000","Shoreline Unified","EL",3,14,12,0.8571
"14553","21733610000000","Shoreline Unified","FEM",3,27,24,0.8889
"14554","21733610000000","Shoreline Unified","Latino",3,23,20,0.8696
"14555","21733610000000","Shoreline Unified","MAL",3,18,16,0.8889
"14556","21733610000000","Shoreline Unified","MIG",3,NA,NA,1
"14557","21733610000000","Shoreline Unified","SD",3,29,26,0.8966
"14558","21733610000000","Shoreline Unified","SE",3,NA,NA,0.75
"14559","21733610000000","Shoreline Unified","White",3,21,19,0.9048
"14560","22655320000000","Mariposa County Unified","All",3,162,146,0.9012
"14561","22655320000000","Mariposa County Unified","Asian",3,NA,NA,1
"14562","22655320000000","Mariposa County Unified","Black",3,NA,NA,0.6667
"14563","22655320000000","Mariposa County Unified","EL",3,NA,NA,1
"14564","22655320000000","Mariposa County Unified","FEM",3,87,80,0.9195
"14565","22655320000000","Mariposa County Unified","Latino",3,12,11,0.9167
"14566","22655320000000","Mariposa County Unified","MAL",3,75,66,0.88
"14567","22655320000000","Mariposa County Unified","SD",3,94,80,0.8511
"14568","22655320000000","Mariposa County Unified","SE",3,23,17,0.7391
"14569","22655320000000","Mariposa County Unified","White",3,126,116,0.9206
"14570","23655400000000","Anderson Valley Unified","All",3,48,34,0.7083
"14571","23655400000000","Anderson Valley Unified","EL",3,30,19,0.6333
"14572","23655400000000","Anderson Valley Unified","FEM",3,17,14,0.8235
"14573","23655400000000","Anderson Valley Unified","Latino",3,34,23,0.6765
"14574","23655400000000","Anderson Valley Unified","MAL",3,31,20,0.6452
"14575","23655400000000","Anderson Valley Unified","MIG",3,21,17,0.8095
"14576","23655400000000","Anderson Valley Unified","SD",3,43,30,0.6977
"14577","23655400000000","Anderson Valley Unified","SE",3,NA,NA,0.6
"14578","23655400000000","Anderson Valley Unified","White",3,14,11,0.7857
"14579","23655650000000","Fort Bragg Unified","All",3,119,107,0.8992
"14580","23655650000000","Fort Bragg Unified","Asian",3,NA,NA,1
"14581","23655650000000","Fort Bragg Unified","Black",3,NA,NA,1
"14582","23655650000000","Fort Bragg Unified","EL",3,19,16,0.8421
"14583","23655650000000","Fort Bragg Unified","FEM",3,55,49,0.8909
"14584","23655650000000","Fort Bragg Unified","Latino",3,44,39,0.8864
"14585","23655650000000","Fort Bragg Unified","MAL",3,64,58,0.9063
"14586","23655650000000","Fort Bragg Unified","MIG",3,11,11,1
"14587","23655650000000","Fort Bragg Unified","SD",3,81,72,0.8889
"14588","23655650000000","Fort Bragg Unified","SE",3,17,12,0.7059
"14589","23655650000000","Fort Bragg Unified","White",3,59,53,0.8983
"14590","23655810000000","Mendocino Unified","All",3,45,42,0.9333
"14591","23655810000000","Mendocino Unified","Asian",3,NA,NA,1
"14592","23655810000000","Mendocino Unified","EL",3,NA,NA,1
"14593","23655810000000","Mendocino Unified","FEM",3,20,20,1
"14594","23655810000000","Mendocino Unified","Latino",3,NA,NA,1
"14595","23655810000000","Mendocino Unified","MAL",3,25,22,0.88
"14596","23655810000000","Mendocino Unified","SD",3,18,15,0.8333
"14597","23655810000000","Mendocino Unified","SE",3,NA,NA,1
"14598","23655810000000","Mendocino Unified","White",3,32,30,0.9375
"14599","23655990000000","Point Arena Joint Union High","All",3,37,35,0.9459
"14600","23655990000000","Point Arena Joint Union High","Black",3,NA,NA,1
"14601","23655990000000","Point Arena Joint Union High","EL",3,NA,NA,1
"14602","23655990000000","Point Arena Joint Union High","FEM",3,14,14,1
"14603","23655990000000","Point Arena Joint Union High","Latino",3,13,13,1
"14604","23655990000000","Point Arena Joint Union High","MAL",3,23,21,0.913
"14605","23655990000000","Point Arena Joint Union High","MIG",3,NA,NA,1
"14606","23655990000000","Point Arena Joint Union High","SD",3,27,25,0.9259
"14607","23655990000000","Point Arena Joint Union High","SE",3,NA,NA,0.8
"14608","23655990000000","Point Arena Joint Union High","White",3,17,16,0.9412
"14609","23656070000000","Round Valley Unified","All",3,36,20,0.5556
"14610","23656070000000","Round Valley Unified","Black",3,NA,NA,0
"14611","23656070000000","Round Valley Unified","EL",3,NA,NA,0.3333
"14612","23656070000000","Round Valley Unified","FEM",3,18,NA,0.4444
"14613","23656070000000","Round Valley Unified","Latino",3,NA,NA,0.5
"14614","23656070000000","Round Valley Unified","MAL",3,18,12,0.6667
"14615","23656070000000","Round Valley Unified","SD",3,35,20,0.5714
"14616","23656070000000","Round Valley Unified","SE",3,NA,NA,0.3333
